Subject,Stage1,Stage2,Event,Region,FrequencyBand,FreqRange_Hz,Mean_Stage1_dB,Mean_Stage2_dB,Direction,Z_Score,P_Value,Significant
117,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,16.8410840054175,16.9172712099636,Increase,147,0.931693545566772,0
117,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,16.4974597668399,16.9002443212022,Increase,127,0.51108906411744,0
117,early,later,eye_closed,Right_Temporal,theta,4-8Hz,16.4974597668399,17.2236352888244,Increase,105,0.198542793686662,0
117,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,16.9002443212022,17.2236352888244,Increase,133,0.627169753539399,0
117,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,16.6559832527996,16.8622997179528,Increase,134,0.647568367631056,0
117,early,later,eye_closed,Left_Parietal,theta,4-8Hz,16.6559832527996,16.929889828737,Increase,134,0.647568367631056,0
117,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,16.8622997179528,16.929889828737,Increase,153,0.931693545566772,0
117,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,16.5383360881296,16.9486156785105,Increase,129,0.548506235500147,0
117,early,later,eye_closed,Right_Parietal,theta,4-8Hz,16.5383360881296,17.1565366317396,Increase,111,0.265156633625956,0
117,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,16.9486156785105,17.1565366317396,Increase,139,0.753304047285912,0
117,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,16.6505426013125,16.958199190036,Increase,136,0.689156516779352,0
117,early,later,eye_closed,Left_Occipital,theta,4-8Hz,16.6505426013125,16.9327197619403,Increase,123,0.440452945294225,0
117,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,16.958199190036,16.9327197619403,Decrease,155,0.886403006367064,0
117,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,16.5776094254964,16.9795356873746,Increase,129,0.548506235500147,0
117,early,later,eye_closed,Right_Occipital,theta,4-8Hz,16.5776094254964,17.0147715129913,Increase,114,0.303681109722319,0
117,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,16.9795356873746,17.0147715129913,Increase,156,0.863886790544927,0
117,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,15.5933479153934,16.3352810994291,Increase,117,0.345753978677278,0
117,early,later,eye_open,Left_Frontal,alpha,9-13Hz,15.5933479153934,17.3524090297918,Increase,52,0.00511026066085587,1
117,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,16.3352810994291,17.3524090297918,Increase,84,0.0593334667549941,0
117,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,16.1505619232214,16.4781433485589,Increase,132,0.607052248071005,0
117,early,later,eye_open,Right_Frontal,alpha,9-13Hz,16.1505619232214,17.4329075111359,Increase,81,0.048674875673469,1
117,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,16.4781433485589,17.4329075111359,Increase,100,0.15312745101967,0
117,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,15.7589151371141,16.4036107689193,Increase,110,0.253097908947116,0
117,early,later,eye_open,Left_Temporal,alpha,9-13Hz,15.7589151371141,17.4412924858629,Increase,74,0.0298987911015437,1
117,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,16.4036107689193,17.4412924858629,Increase,92,0.097490596202208,0
117,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,16.1515892707423,16.4725801376925,Increase,130,0.567709166197353,0
117,early,later,eye_open,Right_Temporal,alpha,9-13Hz,16.1515892707423,17.4328599616193,Increase,84,0.0593334667549941,0
117,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,16.4725801376925,17.4328599616193,Increase,104,0.188750072903293,0
117,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,15.8470862962472,16.4079304400815,Increase,116,0.331334906503133,0
117,early,later,eye_open,Left_Parietal,alpha,9-13Hz,15.8470862962472,17.4894459580004,Increase,79,0.0425019611428189,1
117,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,16.4079304400815,17.4894459580004,Increase,84,0.0593334667549941,0
117,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,16.0335169065685,16.4698250343402,Increase,125,0.475050524053953,0
117,early,later,eye_open,Right_Parietal,alpha,9-13Hz,16.0335169065685,17.4729883854076,Increase,85,0.0632908322333453,0
117,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,16.4698250343402,17.4729883854076,Increase,102,0.170241395909614,0
117,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,15.9398449295257,16.4451290969832,Increase,119,0.37577150825113,0
117,early,later,eye_open,Left_Occipital,alpha,9-13Hz,15.9398449295257,17.5143539178362,Increase,82,0.0520334213607994,0
117,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,16.4451290969832,17.5143539178362,Increase,81,0.048674875673469,1
117,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,15.9981401119501,16.4562258945059,Increase,116,0.331334906503133,0
117,early,later,eye_open,Right_Occipital,alpha,9-13Hz,15.9981401119501,17.5128989392841,Increase,83,0.0555836587707688,0
117,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,16.4562258945059,17.5128989392841,Increase,83,0.0555836587707688,0
117,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,17.2415854254377,17.8841471013357,Increase,85,0.0632908322333453,0
117,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.2415854254377,17.5034755122405,Increase,140,0.775096962195985,0
117,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,17.8841471013357,17.5034755122405,Decrease,175,0.475050524053953,0
117,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,16.992191124651,17.9755516530005,Increase,72,0.0258424338448698,1
117,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,16.992191124651,17.1870653424369,Increase,156,0.863886790544927,0
117,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,17.9755516530005,17.1870653424369,Decrease,211,0.0813585718041446,0
117,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,17.2622377128578,17.7344126060618,Increase,103,0.179318236045376,0
117,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.2622377128578,17.4492483476406,Increase,146,0.909011306646051,0
117,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,17.7344126060618,17.4492483476406,Decrease,167,0.627169753539399,0
117,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,17.0498079503149,17.8355036588317,Increase,109,0.241426553382044,0
117,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,17.0498079503149,17.1145567008884,Increase,165,0.668235141795249,0
117,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,17.8355036588317,17.1145567008884,Decrease,193,0.219232533281333,0
117,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,17.2586386558684,17.7552666802821,Increase,108,0.230139340443417,0
117,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.2586386558684,17.3509663360565,Increase,147,0.931693545566772,0
117,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,17.7552666802821,17.3509663360565,Decrease,178,0.423710797166793,0
117,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,17.0968019846942,17.7893058281109,Increase,111,0.265156633625956,0
117,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,17.0968019846942,17.2068598547055,Increase,155,0.886403006367064,0
117,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,17.7893058281109,17.2068598547055,Decrease,189,0.265156633625956,0
117,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,17.2044818106477,17.7780630906001,Increase,112,0.277605418363564,0
117,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.2044818106477,17.2486651545741,Increase,153,0.931693545566772,0
117,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,17.7780630906001,17.2486651545741,Decrease,180,0.391365938307552,0
117,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,17.1800930471627,17.7255818328373,Increase,114,0.303681109722319,0
117,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.1800930471627,17.2433358402506,Increase,150,1,0
117,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,17.7255818328373,17.2433358402506,Decrease,179,0.407346960940474,0
118,early,middle,eye_open,Left_Frontal,theta,4-8Hz,13.0957643173278,13.9491949620055,Increase,94,0.109598583399116,0
118,early,later,eye_open,Left_Frontal,theta,4-8Hz,13.0957643173278,12.7544657410926,Decrease,181,0.37577150825113,0
118,middle,later,eye_open,Left_Frontal,theta,4-8Hz,13.9491949620055,12.7544657410926,Decrease,225,0.0321245712076567,1
118,early,middle,eye_open,Right_Frontal,theta,4-8Hz,13.5463944334432,13.2869332999865,Decrease,165,0.668235141795249,0
118,early,later,eye_open,Right_Frontal,theta,4-8Hz,13.5463944334432,13.1612118290828,Decrease,180,0.391365938307552,0
118,middle,later,eye_open,Right_Frontal,theta,4-8Hz,13.2869332999865,13.1612118290828,Decrease,166,0.647568367631056,0
118,early,middle,eye_open,Left_Temporal,theta,4-8Hz,13.2143673106135,14.0543418889121,Increase,93,0.103403776769015,0
118,early,later,eye_open,Left_Temporal,theta,4-8Hz,13.2143673106135,12.8359312353763,Decrease,191,0.241426553382044,0
118,middle,later,eye_open,Left_Temporal,theta,4-8Hz,14.0543418889121,12.8359312353763,Decrease,236,0.0140046983395002,1
118,early,middle,eye_open,Right_Temporal,theta,4-8Hz,13.3605219092782,13.5404498120811,Increase,141,0.797068494359122,0
118,early,later,eye_open,Right_Temporal,theta,4-8Hz,13.3605219092782,12.9141784777931,Decrease,187,0.290446394323729,0
118,middle,later,eye_open,Right_Temporal,theta,4-8Hz,13.5404498120811,12.9141784777931,Decrease,199,0.161513318467542,0
118,early,middle,eye_open,Left_Parietal,theta,4-8Hz,13.2773569020621,14.0328364755679,Increase,99,0.145076950287885,0
118,early,later,eye_open,Left_Parietal,theta,4-8Hz,13.2773569020621,12.8659816630233,Decrease,195,0.198542793686662,0
118,middle,later,eye_open,Left_Parietal,theta,4-8Hz,14.0328364755679,12.8659816630233,Decrease,239,0.010995017215527,1
118,early,middle,eye_open,Right_Parietal,theta,4-8Hz,13.3870282241651,13.6532611020823,Increase,137,0.710318348253685,0
118,early,later,eye_open,Right_Parietal,theta,4-8Hz,13.3870282241651,12.9382459477914,Decrease,188,0.277605418363564,0
118,middle,later,eye_open,Right_Parietal,theta,4-8Hz,13.6532611020823,12.9382459477914,Decrease,202,0.137354710336186,0
118,early,middle,eye_open,Left_Occipital,theta,4-8Hz,13.2703324600809,13.9138244647596,Increase,98,0.137354710336186,0
118,early,later,eye_open,Left_Occipital,theta,4-8Hz,13.2703324600809,12.945881651292,Decrease,184,0.331334906503133,0
118,middle,later,eye_open,Left_Occipital,theta,4-8Hz,13.9138244647596,12.945881651292,Decrease,235,0.0151584388774395,1
118,early,middle,eye_open,Right_Occipital,theta,4-8Hz,13.3450452507167,13.8449535027281,Increase,117,0.345753978677278,0
118,early,later,eye_open,Right_Occipital,theta,4-8Hz,13.3450452507167,12.9575272704751,Decrease,189,0.265156633625956,0
118,middle,later,eye_open,Right_Occipital,theta,4-8Hz,13.8449535027281,12.9575272704751,Decrease,223,0.0370045116164188,1
118,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,13.5214243675041,13.4316404658734,Decrease,155,0.886403006367064,0
118,early,later,eye_closed,Left_Frontal,theta,4-8Hz,13.5214243675041,13.6496693725968,Increase,132,0.607052248071005,0
118,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,13.4316404658734,13.6496693725968,Increase,134,0.647568367631056,0
118,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,13.9343234713102,13.6232850303241,Decrease,162,0.731705934672859,0
118,early,later,eye_closed,Right_Frontal,theta,4-8Hz,13.9343234713102,14.7005224448281,Increase,98,0.137354710336186,0
118,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,13.6232850303241,14.7005224448281,Increase,74,0.0298987911015437,1
118,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,13.5840740874436,13.4714807645428,Decrease,152,0.954431397113681,0
118,early,later,eye_closed,Left_Temporal,theta,4-8Hz,13.5840740874436,13.8231022731557,Increase,134,0.647568367631056,0
118,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,13.4714807645428,13.8231022731557,Increase,117,0.345753978677278,0
118,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,13.6632774388181,13.6601644545127,Decrease,145,0.886403006367064,0
118,early,later,eye_closed,Right_Temporal,theta,4-8Hz,13.6632774388181,14.5411451328153,Increase,99,0.145076950287885,0
118,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,13.6601644545127,14.5411451328153,Increase,74,0.0298987911015437,1
118,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,13.5698317843933,13.5308797080809,Decrease,148,0.954431397113681,0
118,early,later,eye_closed,Left_Parietal,theta,4-8Hz,13.5698317843933,14.0735004896126,Increase,123,0.440452945294225,0
118,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,13.5308797080809,14.0735004896126,Increase,107,0.219232533281333,0
118,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,13.5887778245317,13.5851456760699,Decrease,150,1,0
118,early,later,eye_closed,Right_Parietal,theta,4-8Hz,13.5887778245317,14.48157643238,Increase,104,0.188750072903293,0
118,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,13.5851456760699,14.48157643238,Increase,78,0.0396724862659754,1
118,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,13.4832482880858,13.5306321007532,Increase,146,0.909011306646051,0
118,early,later,eye_closed,Left_Occipital,theta,4-8Hz,13.4832482880858,14.285565128503,Increase,115,0.317310507862914,0
118,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,13.5306321007532,14.285565128503,Increase,98,0.137354710336186,0
118,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,13.4580750381686,13.5412536267834,Increase,142,0.819202033401183,0
118,early,later,eye_closed,Right_Occipital,theta,4-8Hz,13.4580750381686,14.3573776475075,Increase,111,0.265156633625956,0
118,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,13.5412536267834,14.3573776475075,Increase,91,0.0918508439618684,0
118,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,13.7952805364269,13.4952623641469,Decrease,156,0.863886790544927,0
118,early,later,eye_open,Left_Frontal,alpha,9-13Hz,13.7952805364269,12.5399765167961,Decrease,240,0.0101279905493907,1
118,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,13.4952623641469,12.5399765167961,Decrease,228,0.0258424338448698,1
118,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,13.5610029623102,13.2611453190233,Decrease,172,0.529629670287596,0
118,early,later,eye_open,Right_Frontal,alpha,9-13Hz,13.5610029623102,12.5806310829743,Decrease,222,0.0396724862659754,1
118,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,13.2611453190233,12.5806310829743,Decrease,192,0.230139340443417,0
118,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,13.750654997659,13.3631421293329,Decrease,161,0.753304047285912,0
118,early,later,eye_open,Left_Temporal,alpha,9-13Hz,13.750654997659,12.4861499487091,Decrease,239,0.010995017215527,1
118,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,13.3631421293329,12.4861499487091,Decrease,208,0.097490596202208,0
118,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,13.4649255318111,13.3639701770433,Decrease,154,0.909011306646051,0
118,early,later,eye_open,Right_Temporal,alpha,9-13Hz,13.4649255318111,12.4756912772844,Decrease,230,0.0222709789592328,1
118,middle,later,eye_open,Right_Temporal,alpha,9-13Hz,13.3639701770433,12.4756912772844,Decrease,213,0.0718606382258516,0
118,early,middle,eye_open,Left_Parietal,alpha,9-13Hz,13.6588026113604,13.3895102925334,Decrease,153,0.931693545566772,0
118,early,later,eye_open,Left_Parietal,alpha,9-13Hz,13.6588026113604,12.5194010151072,Decrease,227,0.0278068950269972,1
118,middle,later,eye_open,Left_Parietal,alpha,9-13Hz,13.3895102925334,12.5194010151072,Decrease,202,0.137354710336186,0
118,early,middle,eye_open,Right_Parietal,alpha,9-13Hz,13.4932174432561,13.3407927943386,Decrease,153,0.931693545566772,0
118,early,later,eye_open,Right_Parietal,alpha,9-13Hz,13.4932174432561,12.4904346425467,Decrease,225,0.0321245712076567,1
118,middle,later,eye_open,Right_Parietal,alpha,9-13Hz,13.3407927943386,12.4904346425467,Decrease,208,0.097490596202208,0
118,early,middle,eye_open,Left_Occipital,alpha,9-13Hz,13.5064027496436,13.3605319418136,Decrease,150,1,0
118,early,later,eye_open,Left_Occipital,alpha,9-13Hz,13.5064027496436,12.5245350831272,Decrease,216,0.0593334667549941,0
118,middle,later,eye_open,Left_Occipital,alpha,9-13Hz,13.3605319418136,12.5245350831272,Decrease,195,0.198542793686662,0
118,early,middle,eye_open,Right_Occipital,alpha,9-13Hz,13.516593208714,13.3877341359761,Decrease,151,0.977206399475098,0
118,early,later,eye_open,Right_Occipital,alpha,9-13Hz,13.516593208714,12.52034631541,Decrease,221,0.0425019611428189,1
118,middle,later,eye_open,Right_Occipital,alpha,9-13Hz,13.3877341359761,12.52034631541,Decrease,203,0.129953390214931,0
118,early,middle,eye_closed,Left_Frontal,alpha,9-13Hz,13.6196051381904,13.4771634252639,Decrease,150,1,0
118,early,later,eye_closed,Left_Frontal,alpha,9-13Hz,13.6196051381904,13.4915017611489,Decrease,150,1,0
118,middle,later,eye_closed,Left_Frontal,alpha,9-13Hz,13.4771634252639,13.4915017611489,Increase,149,0.977206399475098,0
118,early,middle,eye_closed,Right_Frontal,alpha,9-13Hz,13.8696604904341,13.2958716810076,Decrease,180,0.391365938307552,0
118,early,later,eye_closed,Right_Frontal,alpha,9-13Hz,13.8696604904341,13.7404097127974,Decrease,151,0.977206399475098,0
118,middle,later,eye_closed,Right_Frontal,alpha,9-13Hz,13.2958716810076,13.7404097127974,Increase,129,0.548506235500147,0
118,early,middle,eye_closed,Left_Temporal,alpha,9-13Hz,13.6124453864812,13.4062051242123,Decrease,160,0.775096962195985,0
118,early,later,eye_closed,Left_Temporal,alpha,9-13Hz,13.6124453864812,13.4587988793206,Decrease,160,0.775096962195985,0
118,middle,later,eye_closed,Left_Temporal,alpha,9-13Hz,13.4062051242123,13.4587988793206,Increase,140,0.775096962195985,0
118,early,middle,eye_closed,Right_Temporal,alpha,9-13Hz,13.8252270626726,13.361796676622,Decrease,180,0.391365938307552,0
118,early,later,eye_closed,Right_Temporal,alpha,9-13Hz,13.8252270626726,13.5866055969069,Decrease,153,0.931693545566772,0
118,middle,later,eye_closed,Right_Temporal,alpha,9-13Hz,13.361796676622,13.5866055969069,Increase,131,0.587228165762067,0
118,early,middle,eye_closed,Left_Parietal,alpha,9-13Hz,13.6932457280345,13.3925493746289,Decrease,162,0.731705934672859,0
118,early,later,eye_closed,Left_Parietal,alpha,9-13Hz,13.6932457280345,13.4131654318069,Decrease,172,0.529629670287596,0
118,middle,later,eye_closed,Left_Parietal,alpha,9-13Hz,13.3925493746289,13.4131654318069,Increase,141,0.797068494359122,0
118,early,middle,eye_closed,Right_Parietal,alpha,9-13Hz,13.8114667235239,13.3625643210844,Decrease,178,0.423710797166793,0
118,early,later,eye_closed,Right_Parietal,alpha,9-13Hz,13.8114667235239,13.5316008945877,Decrease,157,0.841480581121794,0
118,middle,later,eye_closed,Right_Parietal,alpha,9-13Hz,13.3625643210844,13.5316008945877,Increase,132,0.607052248071005,0
118,early,middle,eye_closed,Left_Occipital,alpha,9-13Hz,13.758290553525,13.2824972964062,Decrease,173,0.51108906411744,0
118,early,later,eye_closed,Left_Occipital,alpha,9-13Hz,13.758290553525,13.4128397839528,Decrease,169,0.587228165762067,0
118,middle,later,eye_closed,Left_Occipital,alpha,9-13Hz,13.2824972964062,13.4128397839528,Increase,133,0.627169753539399,0
118,early,middle,eye_closed,Right_Occipital,alpha,9-13Hz,13.7775500957719,13.2747067146184,Decrease,175,0.475050524053953,0
118,early,later,eye_closed,Right_Occipital,alpha,9-13Hz,13.7775500957719,13.4645282930353,Decrease,166,0.647568367631056,0
118,middle,later,eye_closed,Right_Occipital,alpha,9-13Hz,13.2747067146184,13.4645282930353,Increase,128,0.529629670287596,0
119,early,middle,eye_open,Left_Frontal,theta,4-8Hz,20.924968097679,19.4014034737069,Decrease,206,0.109598583399116,0
119,early,later,eye_open,Left_Frontal,theta,4-8Hz,20.924968097679,14.6605424325867,Decrease,299,2.07056056482465e-05,1
119,middle,later,eye_open,Left_Frontal,theta,4-8Hz,19.4014034737069,14.6605424325867,Decrease,300,1.8215297148968e-05,1
119,early,middle,eye_open,Right_Frontal,theta,4-8Hz,21.3111636863852,19.7339988130148,Decrease,224,0.0344908717639674,1
119,early,later,eye_open,Right_Frontal,theta,4-8Hz,21.3111636863852,14.3337259234077,Decrease,298,2.35179853083333e-05,1
119,middle,later,eye_open,Right_Frontal,theta,4-8Hz,19.7339988130148,14.3337259234077,Decrease,291,5.61168114524352e-05,1
119,early,middle,eye_open,Left_Temporal,theta,4-8Hz,20.8129495929925,19.4315361262399,Decrease,212,0.0764894608968983,0
119,early,later,eye_open,Left_Temporal,theta,4-8Hz,20.8129495929925,14.7405802532644,Decrease,299,2.07056056482465e-05,1
119,middle,later,eye_open,Left_Temporal,theta,4-8Hz,19.4315361262399,14.7405802532644,Decrease,300,1.8215297148968e-05,1
119,early,middle,eye_open,Right_Temporal,theta,4-8Hz,21.2164053236469,19.6790766948153,Decrease,223,0.0370045116164188,1
119,early,later,eye_open,Right_Temporal,theta,4-8Hz,21.2164053236469,14.2996863930262,Decrease,299,2.07056056482465e-05,1
119,middle,later,eye_open,Right_Temporal,theta,4-8Hz,19.6790766948153,14.2996863930262,Decrease,297,2.66914980318127e-05,1
119,early,middle,eye_open,Left_Parietal,theta,4-8Hz,20.8960865584733,19.4454841205805,Decrease,211,0.0813585718041446,0
119,early,later,eye_open,Left_Parietal,theta,4-8Hz,20.8960865584733,14.7073813050598,Decrease,300,1.8215297148968e-05,1
119,middle,later,eye_open,Left_Parietal,theta,4-8Hz,19.4454841205805,14.7073813050598,Decrease,297,2.66914980318127e-05,1
119,early,middle,eye_open,Right_Parietal,theta,4-8Hz,21.1482803815742,19.6535321157783,Decrease,214,0.0674638361316115,0
119,early,later,eye_open,Right_Parietal,theta,4-8Hz,21.1482803815742,14.3938585666303,Decrease,299,2.07056056482465e-05,1
119,middle,later,eye_open,Right_Parietal,theta,4-8Hz,19.6535321157783,14.3938585666303,Decrease,297,2.66914980318127e-05,1
119,early,middle,eye_open,Left_Occipital,theta,4-8Hz,20.9746406865271,19.546935967433,Decrease,210,0.0864762654936657,0
119,early,later,eye_open,Left_Occipital,theta,4-8Hz,20.9746406865271,14.6062852756127,Decrease,300,1.8215297148968e-05,1
119,middle,later,eye_open,Left_Occipital,theta,4-8Hz,19.546935967433,14.6062852756127,Decrease,297,2.66914980318127e-05,1
119,early,middle,eye_open,Right_Occipital,theta,4-8Hz,20.9935498377107,19.6049664923221,Decrease,211,0.0813585718041446,0
119,early,later,eye_open,Right_Occipital,theta,4-8Hz,20.9935498377107,14.532439330948,Decrease,300,1.8215297148968e-05,1
119,middle,later,eye_open,Right_Occipital,theta,4-8Hz,19.6049664923221,14.532439330948,Decrease,297,2.66914980318127e-05,1
119,early,middle,eye_closed,Left_Frontal,theta,4-8Hz,19.6265971518552,17.5558184592086,Decrease,252,0.00356503463085317,1
119,early,later,eye_closed,Left_Frontal,theta,4-8Hz,19.6265971518552,16.166921541472,Decrease,280,0.000203778459561511,1
119,middle,later,eye_closed,Left_Frontal,theta,4-8Hz,17.5558184592086,16.166921541472,Decrease,234,0.0163950718491923,1
119,early,middle,eye_closed,Right_Frontal,theta,4-8Hz,20.1180897519803,17.1969238078311,Decrease,276,0.000318217180315068,1
119,early,later,eye_closed,Right_Frontal,theta,4-8Hz,20.1180897519803,16.0636532532923,Decrease,294,3.88380150128711e-05,1
119,middle,later,eye_closed,Right_Frontal,theta,4-8Hz,17.1969238078311,16.0636532532923,Decrease,235,0.0151584388774395,1
119,early,middle,eye_closed,Left_Temporal,theta,4-8Hz,19.4121765845062,17.7410072039465,Decrease,244,0.00723749486912433,1
119,early,later,eye_closed,Left_Temporal,theta,4-8Hz,19.4121765845062,16.1800657299713,Decrease,277,0.000284993901854119,1
119,middle,later,eye_closed,Left_Temporal,theta,4-8Hz,17.7410072039465,16.1800657299713,Decrease,240,0.0101279905493907,1
119,early,middle,eye_closed,Right_Temporal,theta,4-8Hz,20.0243978497307,17.3031994604526,Decrease,268,0.000747794274304567,1
119,early,later,eye_closed,Right_Temporal,theta,4-8Hz,20.0243978497307,16.2728397754169,Decrease,288,8.05166201368896e-05,1
119,middle,later,eye_closed,Right_Temporal,theta,4-8Hz,17.3031994604526,16.2728397754169,Decrease,217,0.0555836587707688,0
119,early,middle,eye_closed,Left_Parietal,theta,4-8Hz,19.5297471319689,17.7257579209763,Decrease,249,0.00467562658909552,1
119,early,later,eye_closed,Left_Parietal,theta,4-8Hz,19.5297471319689,16.2743642978398,Decrease,273,0.000440938267949365,1
119,middle,later,eye_closed,Left_Parietal,theta,4-8Hz,17.7257579209763,16.2743642978398,Decrease,244,0.00723749486912433,1
119,early,middle,eye_closed,Right_Parietal,theta,4-8Hz,19.9590414660351,17.4122440614169,Decrease,265,0.00101724135032865,1
119,early,later,eye_closed,Right_Parietal,theta,4-8Hz,19.9590414660351,16.2892346960439,Decrease,287,9.06722201775833e-05,1
119,middle,later,eye_closed,Right_Parietal,theta,4-8Hz,17.4122440614169,16.2892346960439,Decrease,223,0.0370045116164188,1
119,early,middle,eye_closed,Left_Occipital,theta,4-8Hz,19.7024780692262,17.6575426281286,Decrease,256,0.00245712983222335,1
119,early,later,eye_closed,Left_Occipital,theta,4-8Hz,19.7024780692262,16.3092165310633,Decrease,279,0.000228062095878625,1
119,middle,later,eye_closed,Left_Occipital,theta,4-8Hz,17.6575426281286,16.3092165310633,Decrease,240,0.0101279905493907,1
119,early,middle,eye_closed,Right_Occipital,theta,4-8Hz,19.7255015693809,17.5971876408091,Decrease,257,0.00223457750830318,1
119,early,later,eye_closed,Right_Occipital,theta,4-8Hz,19.7255015693809,16.3106048639077,Decrease,282,0.000162315622571561,1
119,middle,later,eye_closed,Right_Occipital,theta,4-8Hz,17.5971876408091,16.3106048639077,Decrease,233,0.0177194712911814,1
119,early,middle,eye_open,Left_Frontal,alpha,9-13Hz,20.7336111400468,17.9590747793672,Decrease,280,0.000203778459561511,1
119,early,later,eye_open,Left_Frontal,alpha,9-13Hz,20.7336111400468,13.3932822737786,Decrease,300,1.8215297148968e-05,1
119,middle,later,eye_open,Left_Frontal,alpha,9-13Hz,17.9590747793672,13.3932822737786,Decrease,300,1.8215297148968e-05,1
119,early,middle,eye_open,Right_Frontal,alpha,9-13Hz,20.7283002572114,17.4270050770931,Decrease,279,0.000228062095878625,1
119,early,later,eye_open,Right_Frontal,alpha,9-13Hz,20.7283002572114,13.7835204080428,Decrease,297,2.66914980318127e-05,1
119,middle,later,eye_open,Right_Frontal,alpha,9-13Hz,17.4270050770931,13.7835204080428,Decrease,282,0.000162315622571561,1
119,early,middle,eye_open,Left_Temporal,alpha,9-13Hz,20.9287249301343,17.7695653018526,Decrease,283,0.00014469608785024,1
119,early,later,eye_open,Left_Temporal,alpha,9-13Hz,20.9287249301343,13.565450849183,Decrease,299,2.07056056482465e-05,1
119,middle,later,eye_open,Left_Temporal,alpha,9-13Hz,17.7695653018526,13.565450849183,Decrease,299,2.07056056482465e-05,1
119,early,middle,eye_open,Right_Temporal,alpha,9-13Hz,20.8426982130354,17.5391984368878,Decrease,276,0.000318217180315068,1
